2024-07-18 09:00	1.09306	1.09317	1.09271	1.09308	7378
2024-07-18 10:00	1.09307	1.09361	1.09285	1.09330	4432
2024-07-18 11:00	1.09329	1.09331	1.09262	1.09276	9051
2024-07-18 12:00	1.09275	1.09369	1.09237	1.09284	19925
2024-07-18 13:00	1.09285	1.09290	1.09073	1.09112	23759
2024-07-18 14:00	1.09111	1.09166	1.09050	1.09148	18297
2024-07-18 15:00	1.09147	1.09183	1.09050	1.09123	18924
2024-07-18 16:00	1.09122	1.09163	1.09110	1.09159	9554
2024-07-18 17:00	1.09159	1.09164	1.09067	1.09069	10232
2024-07-18 18:00	1.09070	1.09073	1.08956	1.08989	10570
2024-07-18 19:00	1.08988	1.08999	1.08935	1.08970	11341
2024-07-18 20:00	1.08970	1.08987	1.08951	1.08964	2107
2024-07-18 21:00	1.08956	1.08986	1.08952	1.08977	1634
2024-07-18 22:00	1.08977	1.09001	1.08954	1.08974	1800
2024-07-18 23:00	1.08976	1.09017	1.08966	1.09003	3268
2024-07-19 00:00	1.09002	1.09003	1.08908	1.08919	10163
2024-07-19 01:00	1.08919	1.08946	1.08863	1.08876	9048
2024-07-19 02:00	1.08877	1.08923	1.08871	1.08920	4263
2024-07-19 03:00	1.08920	1.08922	1.08877	1.08883	4444
2024-07-19 04:00	1.08883	1.08895	1.08861	1.08869	5749
2024-07-19 05:00	1.08872	1.08904	1.08845	1.08888	5288
2024-07-19 06:00	1.08887	1.08896	1.08833	1.08851	9846
2024-07-19 07:00	1.08849	1.08905	1.08818	1.08878	12949
2024-07-19 08:00	1.08877	1.08878	1.08761	1.08790	14627
2024-07-19 09:00	1.08790	1.08846	1.08774	1.08803	7446
2024-07-19 10:00	1.08803	1.08863	1.08775	1.08841	10650
2024-07-19 11:00	1.08841	1.08932	1.08830	1.08931	11728
2024-07-19 12:00	1.08932	1.08941	1.08843	1.08889	14684
2024-07-19 13:00	1.08889	1.08896	1.08813	1.08815	17287
2024-07-19 14:00	1.08814	1.08900	1.08792	1.08896	18381
2024-07-19 15:00	1.08897	1.08900	1.08835	1.08879	10840
2024-07-19 16:00	1.08882	1.08911	1.08839	1.08848	8673
2024-07-19 17:00	1.08849	1.08854	1.08807	1.08839	6367
2024-07-19 18:00	1.08839	1.08845	1.08756	1.08786	4971
2024-07-19 19:00	1.08786	1.08821	1.08769	1.08793	7182
2024-07-19 20:00	1.08793	1.08836	1.08779	1.08779	4860
2024-07-21 21:00	1.08861	1.08864	1.08807	1.08839	848
2024-07-21 22:00	1.08840	1.09001	1.08840	1.08997	3646
2024-07-21 23:00	1.08997	1.09027	1.08983	1.08988	8637
2024-07-22 00:00	1.08988	1.08998	1.08924	1.08938	7858
2024-07-22 01:00	1.08937	1.08948	1.08847	1.08866	5057
2024-07-22 02:00	1.08866	1.08953	1.08846	1.08927	6910
2024-07-22 03:00	1.08926	1.08937	1.08907	1.08915	4829
2024-07-22 04:00	1.08916	1.08927	1.08870	1.08874	5671
2024-07-22 05:00	1.08873	1.08876	1.08824	1.08846	6083
2024-07-22 06:00	1.08845	1.08902	1.08788	1.08809	17937
2024-07-22 07:00	1.08810	1.08879	1.08804	1.08871	16371
2024-07-22 08:00	1.08871	1.08924	1.08848	1.08880	9787
2024-07-22 09:00	1.08881	1.08953	1.08869	1.08918	12935
2024-07-22 10:00	1.08917	1.08929	1.08852	1.08894	8816
2024-07-22 11:00	1.08894	1.08911	1.08838	1.08857	9589
2024-07-22 12:00	1.08856	1.08884	1.08752	1.08781	15993
2024-07-22 13:00	1.08779	1.08862	1.08753	1.08804	13970
2024-07-22 14:00	1.08803	1.08856	1.08730	1.08845	11862
2024-07-22 15:00	1.08846	1.08863	1.08766	1.08798	11685
2024-07-22 16:00	1.08797	1.08867	1.08788	1.08862	6070
