time,open,high,low,close,tick_volume
2025-01-06 23:00:00,1.03898,1.03903,1.03817,1.03834,705
2025-01-07 00:00:00,1.03834,1.03853,1.03773,1.03843,1423
2025-01-07 01:00:00,1.03841,1.03851,1.03762,1.03815,1624
2025-01-07 02:00:00,1.03812,1.03855,1.038,1.03825,1243
2025-01-07 03:00:00,1.03825,1.03929,1.03802,1.03927,979
2025-01-07 04:00:00,1.03927,1.03944,1.03904,1.03918,854
2025-01-07 05:00:00,1.03917,1.04034,1.03909,1.03969,1337
2025-01-07 06:00:00,1.03969,1.04042,1.03962,1.03973,1537
2025-01-07 07:00:00,1.03975,1.04244,1.03975,1.04145,3561
2025-01-07 08:00:00,1.04143,1.04255,1.04033,1.0425200000000001,3954
2025-01-07 09:00:00,1.0425,1.04343,1.0424,1.0428,2976
2025-01-07 10:00:00,1.04278,1.04345,1.04169,1.0428,3363
2025-01-07 11:00:00,1.04279,1.04286,1.04052,1.04133,2731
2025-01-07 12:00:00,1.04133,1.0417,1.03874,1.03895,3875
2025-01-07 13:00:00,1.03897,1.04054,1.03865,1.03967,3390
2025-01-07 14:00:00,1.03965,1.03978,1.03892,1.03933,3420
2025-01-07 15:00:00,1.03936,1.03936,1.03553,1.03729,7613
2025-01-07 16:00:00,1.0373,1.03814,1.03627,1.03683,6261
2025-01-07 17:00:00,1.03682,1.03738,1.03538,1.03667,4539
2025-01-07 18:00:00,1.03667,1.03694,1.03496,1.03545,3082
2025-01-07 19:00:00,1.03546,1.03596,1.03523,1.03553,2096
2025-01-07 20:00:00,1.03552,1.03563,1.03442,1.03446,1611
2025-01-07 21:00:00,1.03444,1.03445,1.03391,1.03393,741
2025-01-07 22:00:00,1.03396,1.03427,1.03384,1.03426,682
2025-01-07 23:00:00,1.03424,1.03452,1.03393,1.03418,705
2025-01-08 00:00:00,1.03418,1.03492,1.03417,1.0346899999999999,1349
2025-01-08 01:00:00,1.0346899999999999,1.0352999999999999,1.03452,1.03527,1280
2025-01-08 02:00:00,1.03527,1.03549,1.03513,1.0354,944
2025-01-08 03:00:00,1.03541,1.03542,1.03463,1.03477,862
2025-01-08 04:00:00,1.03474,1.03521,1.03474,1.03512,764
2025-01-08 05:00:00,1.03513,1.03559,1.03495,1.03551,909
2025-01-08 06:00:00,1.03551,1.03576,1.03461,1.03514,1272
2025-01-08 07:00:00,1.03512,1.03516,1.03286,1.03325,3297
2025-01-08 08:00:00,1.03326,1.03399,1.03181,1.03191,3918
2025-01-08 09:00:00,1.03188,1.03265,1.03157,1.03196,3357
2025-01-08 10:00:00,1.03193,1.03215,1.03102,1.0319,2844
2025-01-08 11:00:00,1.03191,1.032,1.02731,1.02976,7111
2025-01-08 12:00:00,1.02977,1.03002,1.02809,1.02828,5031
2025-01-08 13:00:00,1.02827,1.03043,1.0281,1.03032,7219
2025-01-08 14:00:00,1.03035,1.03076,1.02891,1.02916,4742
2025-01-08 15:00:00,1.02915,1.03102,1.02915,1.03017,4556
2025-01-08 16:00:00,1.03017,1.03144,1.02946,1.03126,3806
2025-01-08 17:00:00,1.03126,1.03134,1.02982,1.03056,2974
2025-01-08 18:00:00,1.03054,1.03158,1.03054,1.03107,2263
2025-01-08 19:00:00,1.03133,1.03244,1.03083,1.03093,2197
2025-01-08 20:00:00,1.03093,1.03168,1.0308,1.0316,1547
2025-01-08 21:00:00,1.03161,1.03195,1.03145,1.03182,753
2025-01-08 22:00:00,1.03181,1.03188,1.03162,1.03183,1254
2025-01-08 23:00:00,1.0318,1.03188,1.03133,1.03133,609
2025-01-09 00:00:00,1.03134,1.0315,1.03049,1.03131,1333
2025-01-09 01:00:00,1.03131,1.03174,1.03113,1.03143,1295
2025-01-09 02:00:00,1.03143,1.03201,1.0314,1.03165,1061
2025-01-09 03:00:00,1.03166,1.03214,1.03109,1.03115,1033
2025-01-09 04:00:00,1.03113,1.03125,1.03055,1.03092,1046
2025-01-09 05:00:00,1.03092,1.03126,1.03055,1.0307,1063
2025-01-09 06:00:00,1.03068,1.03082,1.02971,1.03003,1994
2025-01-09 07:00:00,1.03006,1.03083,1.02879,1.02911,3399
2025-01-09 08:00:00,1.02914,1.03079,1.02837,1.03079,3899
2025-01-09 09:00:00,1.03079,1.03176,1.03031,1.03057,3306
2025-01-09 10:00:00,1.0306,1.03127,1.02996,1.03033,2980
2025-01-09 11:00:00,1.03031,1.03045,1.02969,1.0301,2706
2025-01-09 12:00:00,1.0301,1.03052,1.0296,1.03036,2211
2025-01-09 13:00:00,1.03035,1.03193,1.0301,1.03081,3137
2025-01-09 14:00:00,1.03081,1.03147,1.03053,1.03076,2880
2025-01-09 15:00:00,1.03078,1.03096,1.02947,1.02997,2564
2025-01-09 16:00:00,1.02996,1.0301,1.02912,1.02977,2102
2025-01-09 17:00:00,1.02975,1.0302,1.02939,1.02975,1742
2025-01-09 18:00:00,1.02972,1.03024,1.02939,1.03001,1070
2025-01-09 19:00:00,1.03002,1.03023,1.02979,1.02983,822
2025-01-09 20:00:00,1.02982,1.03037,1.02982,1.03011,695
2025-01-09 21:00:00,1.03011,1.03011,1.02982,1.02988,432
2025-01-09 22:00:00,1.0299,1.03005,1.02969,1.03005,701
2025-01-09 23:00:00,1.03005,1.03016,1.02958,1.02964,567
2025-01-10 00:00:00,1.02964,1.03005,1.02923,1.02956,1277
2025-01-10 01:00:00,1.02954,1.03045,1.02936,1.0302,1350
2025-01-10 02:00:00,1.0302,1.03039,1.02984,1.0302,956
2025-01-10 03:00:00,1.03017,1.03034,1.02976,1.02987,720
2025-01-10 04:00:00,1.02987,1.02999,1.02936,1.02953,776
2025-01-10 05:00:00,1.02955,1.02975,1.02847,1.0286,1060
2025-01-10 06:00:00,1.0286,1.02883,1.02812,1.02819,1461
2025-01-10 07:00:00,1.02821,1.02971,1.02814,1.02969,2063
2025-01-10 08:00:00,1.02971,1.03119,1.02928,1.03028,3186
2025-01-10 09:00:00,1.0303,1.03058,1.02992,1.03,2525
2025-01-10 10:00:00,1.03001,1.03059,1.02998,1.03023,2094
2025-01-10 11:00:00,1.03023,1.03054,1.0299,1.03018,1888
2025-01-10 12:00:00,1.03019,1.03095,1.02992,1.03054,2334
2025-01-10 13:00:00,1.03055,1.0312,1.0213,1.02563,11603
2025-01-10 14:00:00,1.02564,1.02728,1.02444,1.02534,9990
2025-01-10 15:00:00,1.0253,1.02784,1.02365,1.02506,8508
2025-01-10 16:00:00,1.02504,1.02511,1.02276,1.02375,5624
2025-01-10 17:00:00,1.02376,1.02507,1.02328,1.02446,3560
2025-01-10 18:00:00,1.02445,1.02461,1.02359,1.02416,2332
2025-01-10 19:00:00,1.02418,1.0249,1.02346,1.02455,2478
2025-01-10 20:00:00,1.02454,1.0246,1.02372,1.02448,1807
2025-01-10 21:00:00,1.02448,1.0249,1.02428,1.02452,1044
2025-01-12 22:00:00,1.02388,1.02452,1.02387,1.02447,501
2025-01-12 23:00:00,1.02467,1.0247,1.02391,1.02432,1051
2025-01-13 00:00:00,1.02432,1.02454,1.02366,1.02422,1278
2025-01-13 01:00:00,1.02423,1.025,1.02395,1.02419,1956
2025-01-13 02:00:00,1.02419,1.02453,1.02384,1.02402,1533
2025-01-13 03:00:00,1.02401,1.02407,1.02128,1.02153,2061
2025-01-13 04:00:00,1.02155,1.02201,1.02077,1.0212,1625
2025-01-13 05:00:00,1.02119,1.02204,1.02103,1.02196,1564
2025-01-13 06:00:00,1.02195,1.0225,1.02145,1.02175,2000
2025-01-13 07:00:00,1.02174,1.02236,1.0207600000000001,1.02157,3758
2025-01-13 08:00:00,1.02154,1.02312,1.0213700000000001,1.02216,4728
2025-01-13 09:00:00,1.02214,1.02239,1.01774,1.0193699999999999,6908
2025-01-13 10:00:00,1.01934,1.02075,1.01929,1.02022,3736
2025-01-13 11:00:00,1.02022,1.02041,1.01862,1.01957,3504
2025-01-13 12:00:00,1.01957,1.02064,1.01878,1.02027,3851
2025-01-13 13:00:00,1.02028,1.02207,1.01965,1.02084,3948
2025-01-13 14:00:00,1.02082,1.02128,1.02004,1.0208,4198
2025-01-13 15:00:00,1.02082,1.0209,1.01956,1.01971,4304
2025-01-13 16:00:00,1.01972,1.02176,1.01919,1.02085,3382
2025-01-13 17:00:00,1.02083,1.02194,1.02072,1.0218,2831
2025-01-13 18:00:00,1.02182,1.02214,1.02121,1.02163,1983
2025-01-13 19:00:00,1.02161,1.02163,1.02073,1.02075,1678
2025-01-13 20:00:00,1.02074,1.02175,1.02071,1.02166,1468
2025-01-13 21:00:00,1.02167,1.02442,1.02162,1.0242,1700
2025-01-13 22:00:00,1.02421,1.02598,1.02408,1.02582,1004
2025-01-13 23:00:00,1.02593,1.02775,1.02512,1.02641,2741
2025-01-14 00:00:00,1.02639,1.02641,1.02458,1.02481,2054
2025-01-14 01:00:00,1.0248,1.02502,1.02414,1.0249,2575
2025-01-14 02:00:00,1.0249,1.02505,1.02385,1.02447,1615
2025-01-14 03:00:00,1.02445,1.02553,1.02439,1.02485,1372
2025-01-14 04:00:00,1.02487,1.02552,1.02455,1.02503,968
2025-01-14 05:00:00,1.02502,1.02519,1.02425,1.02451,1371
2025-01-14 06:00:00,1.02453,1.02532,1.02452,1.02526,2007
2025-01-14 07:00:00,1.02526,1.0266,1.02501,1.02544,4036
2025-01-14 08:00:00,1.02546,1.02749,1.0253,1.02615,4607
2025-01-14 09:00:00,1.02615,1.02665,1.02536,1.02596,3794
2025-01-14 10:00:00,1.02594,1.02635,1.0252,1.02599,2955
2025-01-14 11:00:00,1.02599,1.02631,1.02525,1.02539,2218
2025-01-14 12:00:00,1.02537,1.02551,1.02396,1.0248,2945
2025-01-14 13:00:00,1.02482,1.02735,1.02426,1.02533,7382
2025-01-14 14:00:00,1.02533,1.0275,1.02435,1.02679,5952
2025-01-14 15:00:00,1.02682,1.02956,1.02632,1.02948,5739
2025-01-14 16:00:00,1.02947,1.03045,1.02831,1.02914,5248
2025-01-14 17:00:00,1.02913,1.02913,1.0279,1.02882,2601
2025-01-14 18:00:00,1.02881,1.03004,1.02865,1.0299,1742
2025-01-14 19:00:00,1.0299,1.03054,1.02964,1.02981,1495
2025-01-14 20:00:00,1.02982,1.03088,1.02964,1.03019,1698
2025-01-14 21:00:00,1.03022,1.03083,1.03008,1.03081,875
2025-01-14 22:00:00,1.03079,1.03079,1.03044,1.0307,690
2025-01-14 23:00:00,1.0307,1.03084,1.03024,1.03061,739
2025-01-15 00:00:00,1.03062,1.03062,1.02997,1.0301,1224
2025-01-15 01:00:00,1.03008,1.0305,1.0298,1.03,1342
2025-01-15 02:00:00,1.03,1.03016,1.02954,1.02973,1122
2025-01-15 03:00:00,1.02973,1.03024,1.02963,1.03017,905
2025-01-15 04:00:00,1.03018,1.03028,1.02976,1.03024,826
2025-01-15 05:00:00,1.03025,1.03053,1.02927,1.02934,1243
2025-01-15 06:00:00,1.02934,1.02988,1.02919,1.02962,1264
2025-01-15 07:00:00,1.02964,1.03082,1.02869,1.03056,3883
2025-01-15 08:00:00,1.03058,1.03171,1.02943,1.02966,3718
2025-01-15 09:00:00,1.02966,1.03132,1.0296,1.03101,2853
2025-01-15 10:00:00,1.03097,1.03142,1.03009,1.03075,2431
2025-01-15 11:00:00,1.03076,1.03122,1.02996,1.03013,2393
2025-01-15 12:00:00,1.03013,1.03065,1.02936,1.02997,2632
2025-01-15 13:00:00,1.02995,1.03544,1.02962,1.03444,7972
2025-01-15 14:00:00,1.03446,1.03457,1.03252,1.0327,6640
2025-01-15 15:00:00,1.03269,1.03311,1.02988,1.03062,5746
2025-01-15 16:00:00,1.03061,1.03079,1.0258,1.02812,5747
2025-01-15 17:00:00,1.02813,1.02932,1.0281,1.02858,2975
2025-01-15 18:00:00,1.0286,1.02931,1.02846,1.02921,2056
2025-01-15 19:00:00,1.02921,1.02946,1.02891,1.02934,1476
2025-01-15 20:00:00,1.02932,1.02989,1.0290300000000001,1.02959,1355
2025-01-15 21:00:00,1.0296,1.02962,1.02881,1.02905,801
2025-01-15 22:00:00,1.02899,1.02925,1.02886,1.02921,968
2025-01-15 23:00:00,1.02931,1.02956,1.02908,1.02952,821
2025-01-16 00:00:00,1.0295,1.02999,1.0285,1.02991,2024
2025-01-16 01:00:00,1.02993,1.02998,1.02877,1.02894,2195
2025-01-16 02:00:00,1.02897,1.02932,1.02849,1.02871,1786
2025-01-16 03:00:00,1.02871,1.02891,1.02847,1.0289,1010
2025-01-16 04:00:00,1.02889,1.02938,1.02853,1.0287,996
2025-01-16 05:00:00,1.02872,1.02873,1.0281,1.02823,1120
2025-01-16 06:00:00,1.02823,1.02897,1.02822,1.0289,1567
2025-01-16 07:00:00,1.02887,1.03017,1.02859,1.02976,2715
2025-01-16 08:00:00,1.02978,1.03001,1.02881,1.02958,3050
2025-01-16 09:00:00,1.02959,1.0299,1.02818,1.02861,2912
2025-01-16 10:00:00,1.02861,1.02962,1.0283,1.02858,2246
2025-01-16 11:00:00,1.0286,1.02919,1.02841,1.02901,2045
2025-01-16 12:00:00,1.02901,1.02902,1.0264199999999999,1.02719,3301
2025-01-16 13:00:00,1.02719,1.02851,1.02607,1.02817,5931
2025-01-16 14:00:00,1.02814,1.02838,1.0268,1.02792,4206
2025-01-16 15:00:00,1.02791,1.03058,1.02744,1.03008,8730
2025-01-16 16:00:00,1.03007,1.03117,1.02859,1.03025,6498
2025-01-16 17:00:00,1.03027,1.03152,1.02944,1.02966,4049
2025-01-16 18:00:00,1.02967,1.03028,1.02936,1.03,2067
2025-01-16 19:00:00,1.02998,1.03077,1.02975,1.0302,1974
2025-01-16 20:00:00,1.03018,1.03039,1.02973,1.03002,1475
2025-01-16 21:00:00,1.03,1.03036,1.02969,1.03018,772
2025-01-16 22:00:00,1.03017,1.03023,1.02985,1.03018,762
2025-01-16 23:00:00,1.03018,1.03044,1.03004,1.03015,631
2025-01-17 00:00:00,1.03015,1.03067,1.02983,1.03048,1273
2025-01-17 01:00:00,1.03048,1.03096,1.03015,1.03052,1372
2025-01-17 02:00:00,1.03054,1.03091,1.03031,1.03034,1313
2025-01-17 03:00:00,1.03034,1.03052,1.02998,1.03007,893
2025-01-17 04:00:00,1.03007,1.0301,1.0292,1.02936,896
2025-01-17 05:00:00,1.02936,1.02954,1.02876,1.02931,1118
2025-01-17 06:00:00,1.02931,1.02939,1.02853,1.02905,1247
2025-01-17 07:00:00,1.0290300000000001,1.02912,1.02776,1.02849,3094
2025-01-17 08:00:00,1.02847,1.02986,1.02847,1.0297,2792
2025-01-17 09:00:00,1.02969,1.0304,1.02894,1.02967,3004
2025-01-17 10:00:00,1.02966,1.03061,1.02965,1.0304,2133
2025-01-17 11:00:00,1.03038,1.03103,1.0299,1.03045,2404
2025-01-17 12:00:00,1.03045,1.03065,1.02902,1.02928,3035
2025-01-17 13:00:00,1.02931,1.02995,1.02856,1.02902,3791
2025-01-17 14:00:00,1.02902,1.03024,1.02654,1.02984,7285
2025-01-17 15:00:00,1.02983,1.03307,1.02955,1.02992,7789
2025-01-17 16:00:00,1.02991,1.03002,1.02818,1.02862,3963
2025-01-17 17:00:00,1.02865,1.02911,1.02788,1.02811,2865
2025-01-17 18:00:00,1.02811,1.0292,1.02792,1.02811,2115
2025-01-17 19:00:00,1.02811,1.02844,1.02729,1.02762,1798
2025-01-17 20:00:00,1.02762,1.02815,1.02738,1.02753,1847
2025-01-17 21:00:00,1.02751,1.02753,1.02692,1.02706,927
2025-01-19 22:00:00,1.02794,1.02797,1.02696,1.02768,746
2025-01-19 23:00:00,1.02784,1.02805,1.02665,1.02804,1121
2025-01-20 00:00:00,1.02804,1.02902,1.0278100000000001,1.02864,1488
2025-01-20 01:00:00,1.02862,1.02928,1.02793,1.02907,1616
2025-01-20 02:00:00,1.02907,1.02923,1.02869,1.02911,1360
2025-01-20 03:00:00,1.02912,1.03063,1.0291,1.03059,1453
2025-01-20 04:00:00,1.0306,1.03071,1.03016,1.03045,952
2025-01-20 05:00:00,1.03044,1.03065,1.03017,1.03024,922
2025-01-20 06:00:00,1.03025,1.03189,1.02996,1.03105,1859
2025-01-20 07:00:00,1.03105,1.03185,1.03057,1.03167,2627
2025-01-20 08:00:00,1.03169,1.03178,1.0307,1.03099,3145
2025-01-20 09:00:00,1.03097,1.03171,1.0305,1.03061,3216
2025-01-20 10:00:00,1.03063,1.03224,1.03063,1.03148,2383
2025-01-20 11:00:00,1.03151,1.03266,1.0313,1.03258,2086
2025-01-20 12:00:00,1.03259,1.03264,1.03152,1.03205,2384
2025-01-20 13:00:00,1.03203,1.04,1.03079,1.0398,19981
2025-01-20 14:00:00,1.03977,1.04302,1.03794,1.0415,12511
2025-01-20 15:00:00,1.04148,1.04301,1.0385,1.04004,8463
2025-01-20 16:00:00,1.04004,1.04059,1.03906,1.03985,3726
2025-01-20 17:00:00,1.03985,1.04024,1.03535,1.03858,8396
2025-01-20 18:00:00,1.03858,1.03965,1.03833,1.03965,1515
2025-01-20 19:00:00,1.03965,1.04232,1.03906,1.04207,1857
2025-01-20 20:00:00,1.04205,1.04345,1.04121,1.0416,2348
2025-01-20 21:00:00,1.04158,1.04193,1.041,1.04156,1229
2025-01-20 22:00:00,1.04154,1.04159,1.04127,1.04135,1000
2025-01-20 23:00:00,1.04137,1.04257,1.0411,1.04211,2484
2025-01-21 00:00:00,1.04211,1.04344,1.03525,1.03626,11132
2025-01-21 01:00:00,1.03623,1.0398,1.03559,1.03703,9899
2025-01-21 02:00:00,1.03703,1.03903,1.03692,1.03876,3482
2025-01-21 03:00:00,1.03876,1.0401,1.03854,1.03873,2507
2025-01-21 04:00:00,1.03875,1.03991,1.03848,1.03898,1687
2025-01-21 05:00:00,1.03898,1.03924,1.03774,1.0379,1375
2025-01-21 06:00:00,1.03792,1.03817,1.03665,1.03692,2120
2025-01-21 07:00:00,1.03691,1.03861,1.03651,1.03736,3132
2025-01-21 08:00:00,1.03734,1.03734,1.035,1.03609,3690
2025-01-21 09:00:00,1.0360800000000001,1.03639,1.03419,1.03538,4170
2025-01-21 10:00:00,1.03535,1.03595,1.03432,1.03531,3667
2025-01-21 11:00:00,1.03528,1.03581,1.0343,1.03533,2932
2025-01-21 12:00:00,1.03535,1.03583,1.03458,1.03541,4025
2025-01-21 13:00:00,1.03542,1.03778,1.03527,1.03775,4150
2025-01-21 14:00:00,1.03778,1.03984,1.03728,1.03868,5069
2025-01-21 15:00:00,1.03866,1.04104,1.03786,1.04006,5916
2025-01-21 16:00:00,1.04003,1.04229,1.03981,1.04223,4050
2025-01-21 17:00:00,1.04224,1.04301,1.04209,1.04215,2716
2025-01-21 18:00:00,1.04215,1.04355,1.04197,1.04291,2238
2025-01-21 19:00:00,1.04291,1.04308,1.04162,1.04183,1768
2025-01-21 20:00:00,1.04181,1.04217,1.0416,1.04203,1529
2025-01-21 21:00:00,1.04203,1.04299,1.04189,1.04262,1116
2025-01-21 22:00:00,1.0426,1.04284,1.0423499999999999,1.04269,963
2025-01-21 23:00:00,1.04272,1.04276,1.03926,1.04058,4379
2025-01-22 00:00:00,1.04057,1.04245,1.04057,1.04231,2184
2025-01-22 01:00:00,1.04229,1.04232,1.04077,1.04099,2128
2025-01-22 02:00:00,1.04099,1.04162,1.04063,1.04137,1633
2025-01-22 03:00:00,1.04137,1.04159,1.04101,1.0412,1144
2025-01-22 04:00:00,1.0412,1.04213,1.0411299999999999,1.04173,1017
2025-01-22 05:00:00,1.04173,1.04183,1.04085,1.04156,1271
2025-01-22 06:00:00,1.04156,1.04185,1.03999,1.04041,2178
2025-01-22 07:00:00,1.0404,1.04199,1.04032,1.04118,2933
2025-01-22 08:00:00,1.04119,1.04243,1.04094,1.04232,4283
2025-01-22 09:00:00,1.04234,1.04475,1.04199,1.04466,3980
2025-01-22 10:00:00,1.04467,1.04574,1.04426,1.04499,3547
2025-01-22 11:00:00,1.04499,1.04563,1.04407,1.0443,2492
2025-01-22 12:00:00,1.04427,1.0443,1.04312,1.04381,2834
2025-01-22 13:00:00,1.04383,1.04458,1.04224,1.04315,4003
2025-01-22 14:00:00,1.04317,1.04321,1.04143,1.04247,4663
2025-01-22 15:00:00,1.04249,1.04251,1.04148,1.04202,4203
2025-01-22 16:00:00,1.04199,1.0423,1.04122,1.04197,3050
2025-01-22 17:00:00,1.04197,1.04206,1.04119,1.04171,2346
2025-01-22 18:00:00,1.04172,1.04213,1.04119,1.04163,1825
2025-01-22 19:00:00,1.04163,1.04229,1.04157,1.04204,1470
2025-01-22 20:00:00,1.04203,1.0423,1.04114,1.04122,1533
2025-01-22 21:00:00,1.04122,1.04133,1.0408,1.04092,788
2025-01-22 22:00:00,1.0409,1.04109,1.04071,1.04085,673
2025-01-22 23:00:00,1.0409,1.04096,1.04057,1.04079,849
2025-01-23 00:00:00,1.04078,1.0412,1.0407,1.04105,1273
2025-01-23 01:00:00,1.04105,1.04158,1.04022,1.04037,1901
2025-01-23 02:00:00,1.04035,1.04063,1.03971,1.04038,1625
2025-01-23 03:00:00,1.04037,1.04092,1.04031,1.04089,1006
2025-01-23 04:00:00,1.04089,1.04128,1.04087,1.04108,863
2025-01-23 05:00:00,1.04108,1.04118,1.04041,1.04053,1190
2025-01-23 06:00:00,1.04052,1.04124,1.04031,1.04035,1354
2025-01-23 07:00:00,1.04033,1.04058,1.03899,1.04003,3372
2025-01-23 08:00:00,1.04002,1.04022,1.03902,1.03941,2950
2025-01-23 09:00:00,1.03941,1.04149,1.03934,1.04118,2940
2025-01-23 10:00:00,1.04117,1.04202,1.04098,1.04115,2265
2025-01-23 11:00:00,1.04115,1.04144,1.04014,1.04035,2380
2025-01-23 12:00:00,1.04034,1.04061,1.03942,1.04035,2590
2025-01-23 13:00:00,1.04035,1.04151,1.03974,1.04104,4139
2025-01-23 14:00:00,1.04107,1.0418,1.0406,1.04089,3617
2025-01-23 15:00:00,1.04091,1.04098,1.03869,1.03971,4027
2025-01-23 16:00:00,1.03973,1.04294,1.0372,1.04197,13334
2025-01-23 17:00:00,1.04195,1.0438,1.0414,1.04352,3755
2025-01-23 18:00:00,1.04352,1.0437,1.04221,1.0424,2287
2025-01-23 19:00:00,1.04239,1.04268,1.042,1.04229,2114
2025-01-23 20:00:00,1.0423,1.04292,1.04161,1.04177,2099
2025-01-23 21:00:00,1.04179,1.04196,1.04129,1.04154,970
2025-01-23 22:00:00,1.04155,1.04169,1.04132,1.04154,840
2025-01-23 23:00:00,1.0417399999999999,1.04181,1.04144,1.04157,598
2025-01-24 00:00:00,1.04159,1.04231,1.04136,1.04192,1306
2025-01-24 01:00:00,1.04192,1.04204,1.04118,1.04156,1415
2025-01-24 02:00:00,1.04158,1.04492,1.04158,1.04488,3942
2025-01-24 03:00:00,1.04486,1.0454,1.04366,1.04461,3211
2025-01-24 04:00:00,1.04461,1.04514,1.0443500000000001,1.04473,1837
2025-01-24 05:00:00,1.04473,1.0454,1.04439,1.04514,1529
2025-01-24 06:00:00,1.04515,1.04707,1.04492,1.04575,3798
2025-01-24 07:00:00,1.04573,1.0465,1.04475,1.04611,4045
2025-01-24 08:00:00,1.04608,1.04952,1.04579,1.04934,5966
2025-01-24 09:00:00,1.04932,1.05151,1.0491,1.04942,4845
2025-01-24 10:00:00,1.04944,1.0498,1.04862,1.04892,3106
2025-01-24 11:00:00,1.04894,1.04933,1.04811,1.04861,2601
2025-01-24 12:00:00,1.04861,1.04878,1.04735,1.04738,2598
2025-01-24 13:00:00,1.04741,1.04801,1.04638,1.04688,3562
2025-01-24 14:00:00,1.04688,1.04941,1.04673,1.04916,4739
2025-01-24 15:00:00,1.04918,1.05207,1.04897,1.05161,5738
2025-01-24 16:00:00,1.0516,1.05205,1.05052,1.05146,4010
2025-01-24 17:00:00,1.05144,1.05215,1.051,1.05111,2562
2025-01-24 18:00:00,1.0511,1.05121,1.04941,1.04953,2070
2025-01-24 19:00:00,1.04951,1.04987,1.04922,1.04956,1478
2025-01-24 20:00:00,1.04954,1.04966,1.04884,1.04946,1505
2025-01-24 21:00:00,1.04947,1.04975,1.04927,1.04947,1047
2025-01-26 22:00:00,1.04812,1.04841,1.04794,1.04835,469
2025-01-26 23:00:00,1.04835,1.04857,1.04653,1.04676,1604
2025-01-27 00:00:00,1.04676,1.04763,1.04655,1.04728,1652
2025-01-27 01:00:00,1.04728,1.04788,1.04614,1.0463,2588
2025-01-27 02:00:00,1.0463,1.04665,1.04591,1.04661,1633
2025-01-27 03:00:00,1.04661,1.04777,1.04632,1.04688,2239
2025-01-27 04:00:00,1.04688,1.04691,1.04599,1.04631,1361
2025-01-27 05:00:00,1.04631,1.04647,1.04561,1.04629,1427
2025-01-27 06:00:00,1.04629,1.04654,1.04568,1.04594,1872
2025-01-27 07:00:00,1.04594,1.04712,1.04538,1.04574,3382
2025-01-27 08:00:00,1.04573,1.04887,1.04545,1.04876,4251
2025-01-27 09:00:00,1.04877,1.0493999999999999,1.04751,1.04887,4848
2025-01-27 10:00:00,1.04889,1.05093,1.04889,1.05053,4890
2025-01-27 11:00:00,1.05055,1.05183,1.05044,1.05131,4133
2025-01-27 12:00:00,1.05129,1.05282,1.05087,1.05216,3869
2025-01-27 13:00:00,1.05214,1.05332,1.05098,1.05198,5082
2025-01-27 14:00:00,1.05196,1.05246,1.0508,1.05093,4938
2025-01-27 15:00:00,1.05094,1.05099,1.04939,1.04992,4235
2025-01-27 16:00:00,1.04993,1.05076,1.04893,1.0491,4150
2025-01-27 17:00:00,1.0491,1.04947,1.04848,1.04889,3042
2025-01-27 18:00:00,1.04887,1.04942,1.04818,1.04849,2980
2025-01-27 19:00:00,1.04849,1.0493,1.04794,1.04925,2556
2025-01-27 20:00:00,1.04925,1.04943,1.04874,1.04882,1978
2025-01-27 21:00:00,1.04881,1.04924,1.04858,1.04922,816
2025-01-27 22:00:00,1.04918,1.04922,1.04885,1.04885,1150
2025-01-27 23:00:00,1.04888,1.04893,1.04286,1.04373,5668
2025-01-28 00:00:00,1.04375,1.04519,1.04325,1.04456,4152
2025-01-28 01:00:00,1.04456,1.04566,1.04298,1.04379,3635
2025-01-28 02:00:00,1.04377,1.04416,1.04243,1.04339,3605
2025-01-28 03:00:00,1.04338,1.04395,1.04292,1.04294,1759
2025-01-28 04:00:00,1.0429599999999999,1.04348,1.04258,1.04336,1413
2025-01-28 05:00:00,1.04338,1.04391,1.04334,1.04364,1131
2025-01-28 06:00:00,1.04364,1.04442,1.04338,1.04378,1546
2025-01-28 07:00:00,1.04378,1.0443,1.04281,1.04344,3437
2025-01-28 08:00:00,1.04345,1.04362,1.04194,1.04254,4347
2025-01-28 09:00:00,1.04256,1.04442,1.04226,1.04354,3643
2025-01-28 10:00:00,1.04352,1.0437400000000001,1.0425,1.04251,2861
2025-01-28 11:00:00,1.04249,1.04326,1.04227,1.04236,2378
2025-01-28 12:00:00,1.04238,1.04255,1.04139,1.04203,3157
2025-01-28 13:00:00,1.04201,1.0431300000000001,1.0417399999999999,1.0425,3532
2025-01-28 14:00:00,1.04248,1.0441,1.04241,1.04318,3897
2025-01-28 15:00:00,1.04319,1.04396,1.04212,1.04243,4000
2025-01-28 16:00:00,1.04244,1.04331,1.04224,1.04263,3481
2025-01-28 17:00:00,1.04261,1.04347,1.04246,1.04282,2166
2025-01-28 18:00:00,1.04284,1.04382,1.04234,1.04266,2706
2025-01-28 19:00:00,1.04266,1.04368,1.04223,1.04349,1876
2025-01-28 20:00:00,1.0435,1.04355,1.0429599999999999,1.04318,1836
2025-01-28 21:00:00,1.04318,1.04341,1.04294,1.04301,750
2025-01-28 22:00:00,1.04298,1.04305,1.04271,1.04293,860
2025-01-28 23:00:00,1.04293,1.04303,1.04267,1.04273,542
2025-01-29 00:00:00,1.04274,1.04343,1.0427,1.04304,1400
2025-01-29 01:00:00,1.04305,1.04341,1.04273,1.04275,1257
